Keys,id,rev,version,date,code,name,created,lastUpdated,translations,categoryOptions,ignoreApproval,attributeValues,categoryCombo.id,shortName,formName,legendSets,aggregationType,valueType,inherit,displayOnVisitSchedule,displayInListNoProgram,confidential,unique,generated,pattern,orgunitScope,skipSynchronization,createdBy.id,createdBy.code,createdBy.name,createdBy.displayName,createdBy.username,lastUpdatedBy.id,lastUpdatedBy.code,lastUpdatedBy.name,lastUpdatedBy.displayName,lastUpdatedBy.username,sharing.owner,sharing.external,sharing.public,optionSet.id,programRuleActionType,programRule.id,dataElement.id,categories,dataDimensionType,skipTotal,description,programRuleActions,condition,program.id,programStage.id,priority,path,openingDate,level,parent.id,username,externalAuth,passwordLastUpdated,cogsDimensionConstraints,catDimensionConstraints,lastLogin,selfRegistered,invitation,disabled,surname,firstName,organisationUnits,dataViewOrganisationUnits,teiSearchOrganisationUnits,userRoles,sortOrder,dataDimension,domainType,aggregationLevels,zeroIsSignificant,minDaysFromStart,programStageDataElements,autoGenerateEvent,validationStrategy,displayGenerateEventBox,blockEntryForm,preGenerateUID,remindCompleted,generatedByEnrollmentDate,allowGenerateNextVisit,openAfterEnrollment,hideDueDate,enableUserAssignment,referral,repeatable,programStageSections,notificationTemplates,dataElements,programIndicators,renderType.MOBILE.type,renderType.DESKTOP.type,options,enrollmentDateLabel,incidentDateLabel,programType,displayIncidentDate,ignoreOverdueEvents,onlyEnrollOnce,selectEnrollmentDatesInFuture,selectIncidentDatesInFuture,skipOffline,displayFrontPageList,useFirstStageDuringRegistration,expiryDays,completeEventsExpiryDays,openDaysAfterCoEndDate,minAttributesRequiredToSearch,maxTeiCountToReturn,accessLevel,programStages,programSections,programTrackedEntityAttributes,trackedEntityType.id,useCodeForOptionSet,programRuleVariableSourceType,authorities,restrictions,trackedEntityTypeAttributes,featureType,allowAuditLog,style.color
users,WOmVUIDZ51X,,,,NS_1206016,New Ross 20,2024-01-11T14:44:35.503,2024-01-11T14:44:36.398,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,YFcTj7dZPK5,,,,BC_5917812,New Songhees 1A,2024-01-11T14:44:35.610,2024-01-11T14:44:36.607,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,nY9f1hGNW0S,,,,ON_3543007,New Tecumseth,2024-01-11T14:44:35.594,2024-01-11T14:44:36.506,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,fpqlbKPeWZT,,,,BC_5915029,New Westminster,2024-01-11T14:44:35.610,2024-01-11T14:44:36.607,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,MVP20cert9e,,,,NL_1007060,New-Wes-Valley,2024-01-11T14:44:35.501,2024-01-11T14:44:36.306,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,oB5VXd1JTSJ,,,,ON_3539002,Newbury,2024-01-11T14:44:35.594,2024-01-11T14:44:36.505,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,bL9DN8BylDa,,,,NB_1309031,Newcastle,2024-01-11T14:44:35.505,2024-01-11T14:44:36.402,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,JwCvNS3z5od,,,,SK_4708071,Newcombe No. 260,2024-01-11T14:44:35.601,2024-01-11T14:44:36.598,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,HkmKtEsn4dX,,,,AB_4802031,Newell County,2024-01-11T14:44:35.605,2024-01-11T14:44:36.603,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,A3UKoXisJ5D,,,,P/TOption5,Newfoundland and Labrador,2024-01-11T14:43:16.035,2024-01-11T14:43:16.197,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,tWf3iTDk9ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,OfCJWhN0gCT,,,,ON_3519048,Newmarket,2024-01-11T14:44:35.515,2024-01-11T14:44:36.504,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,aLqXsDYfmmh,,,,QC_2441037,Newport,2024-01-11T14:44:35.510,2024-01-11T14:44:36.494,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,hbwqaatAq8R,,,,ON_3541060,Neyaashiinigmiing 27,2024-01-11T14:44:35.594,2024-01-11T14:44:36.505,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,HZSKCrsRzGB,,,,ON_3526043,Niagara Falls,2024-01-11T14:44:35.593,2024-01-11T14:44:36.504,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,YlqSQsrSzjB,,,,ON_3526047,Niagara-on-the-Lake,2024-01-11T14:44:35.593,2024-01-11T14:44:36.504,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,HWtcq16ygUO,,,,BC_5933848,Nickel Palm 4,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,SoGmrQoAwCI,,,,BC_5933850,Nickeyeah 25,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,RQuVivL4sPv,,,,BC_5933806,Nicola Lake 1,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,XYvKVz36S99,,,,BC_5933807,Nicola Mameet 1,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,ACKT5pmLo0A,,,,QC_2450072,Nicolet,2024-01-11T14:44:35.511,2024-01-11T14:44:36.495,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,OosS8y5hCgd,,,,BC_5933851,Nicomen 1,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,Zr7XYALkfWQ,,,,illtox_nicotine,Nicotine,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,i6Rxlttf6rx,,,,othertox_nifed,Nifedipine,2024-01-11T14:59:38.602,2024-01-11T14:59:38.919,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,fANHISnwL9y,,,,NB_1315037,Nigadoo,2024-01-11T14:44:35.506,2024-01-11T14:44:36.403,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,NdWml4sYXoI,,,,TimeOption4,Nighttime,2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVqym6tnBZ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,JU8yhyXAK7Z,,,,BC_5943835,Nimpkish 2,2024-01-11T14:44:35.613,2024-01-11T14:44:36.696,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,D7CmdUAaf2a,,,,SK_4714076,Nipawin,2024-01-11T14:44:35.603,2024-01-11T14:44:36.601,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,rVvlrxr3xVS,,,,SK_4714072,Nipawin No. 487,2024-01-11T14:44:35.603,2024-01-11T14:44:36.601,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,iIIuT6lt37Y,,,,ON_3558044,Nipigon,2024-01-11T14:44:35.596,2024-01-11T14:44:36.509,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,WoGx4b8UfVd,,,,ON_3549071,Nipissing,2024-01-11T14:44:35.595,2024-01-11T14:44:36.507,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,fV76modyPjK,,,,ON_3548073,Nipissing 10,2024-01-11T14:44:35.594,2024-01-11T14:44:36.506,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,LprmSss6R0d,,,,ON_3548094,"Nipissing, Unorganized, North Part",2024-01-11T14:44:35.594,2024-01-11T14:44:36.506,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,EfiLkQbg2eQ,,,,ON_3548091,"Nipissing, Unorganized, South Part",2024-01-11T14:44:35.594,2024-01-11T14:44:36.506,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,eO4awfzy7Tg,,,,NL_1008070,Nippers Harbour,2024-01-11T14:44:35.501,2024-01-11T14:44:36.306,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,tpKIwnSdmIE,,,,BC_5949035,Nisga'a,2024-01-11T14:44:35.613,2024-01-11T14:44:36.696,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,zkNaypXTIPz,,,,benzotox_nitra,Nitrazepam,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,H8KF0glDWz2,,,,MB_4602046,Niverville,2024-01-11T14:44:35.597,2024-01-11T14:44:36.510,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,YncSzOPGyyC,,,,BC_5933870,Nkaih 10,2024-01-11T14:44:35.612,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,TECfVEFzOa6,,,,DiscardOption1,No,2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gcpq3i14zSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,U3IAG5b4Yio,,,,FollowupOption1,No,2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,dtyNOXRqOiP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,hX11poB0RDz,,,,SubstanceHxOption1,No,2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,DayMwfRco7T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,i0CJ7iUgLXz,,,,VitreousOption1,No,2024-01-11T14:43:16.034,2024-01-11T14:43:16.144,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,XUYKjFvyqZm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,kzsPpDbavED,,,,YNOption0,No,2024-01-11T14:43:16.033,2024-01-11T14:43:16.137,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,exiS0KgkC9G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,z3UNQYw0s2x,,,,FreqUseOption1,No change mentioned,2024-01-11T14:43:16.033,2024-01-11T14:43:16.140,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,l8yHMWCeL3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,IRv5r6X9Zza,,,,ChildrenOption1,No child,2024-01-11T14:43:16.033,2024-01-11T14:43:16.138,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,oNNuxetCsiW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,xLgXrG8SdfV,,,,ProgramOption1,No history within the past year,2024-01-11T14:43:16.034,2024-01-11T14:43:16.143,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,nrCxTQu1DKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,cgOzQNRPFC0,,,,DrugUsePatternOption1,No known current use,2024-01-11T14:43:16.033,2024-01-11T14:43:16.139,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,UdUreFi8A8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,Ee3NkpLjXfK,,,,MultiAdmissionOption1,No multiple admission,2024-01-11T14:43:16.034,2024-01-11T14:43:16.143,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,rklKoOcOdVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,J6pTPTcZ90K,,,,PartnerGenderOption3,No partner mentioned in file,2024-01-11T14:43:16.034,2024-01-11T14:43:16.144,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,sSAAl9GNHjS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,onqgm2pXUcE,,,,MultiAdmissionOption3,No visit to health service,2024-01-11T14:43:16.034,2024-01-11T14:43:16.143,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,rklKoOcOdVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,pJPcgTXOniF,,,,WitnessBeliOption3,No – did not know decedent was intoxicated,2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,dexQtK7uwNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,oIBR6XvRjeN,,,,WitnessBeliOption2,No – knew the individual was intoxicated but did not consider it an acute toxicity event (i.e. a serious situation),2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,dexQtK7uwNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,XPXQkuk4DMc,,,,NalxnDoseOption1,"No, evidence of naloxone administration",2024-01-11T14:43:16.034,2024-01-11T14:43:16.143,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ez0KD4axGdQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,GZVXlkKej65,,,,ATWitOption2,"No, individual deceased when found and no evidence that event was witnessed",2024-01-11T14:43:16.033,2024-01-11T14:43:16.137,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,bN3YjixhiVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,VAfGVtMuY7E,,,,AB_4802014,Nobleford,2024-01-11T14:44:35.605,2024-01-11T14:44:36.603,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,MzrptNxOCwX,,,,BC_5933852,Nohomeen 23,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,bgoi2gmycev,,,,SK_4711044,Nokomis,2024-01-11T14:44:35.602,2024-01-11T14:44:36.600,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,GxqpZTTMtrE,,,,QC_2479030,Nominingue,2024-01-11T14:44:35.513,2024-01-11T14:44:36.498,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,uDQrpLnQfbS,,,,IndigenousStatOption5,Non-indigenous,2024-01-11T14:43:16.034,2024-01-11T14:43:16.141,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUs2qed28tw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,jyMe0H9EpB6,,,,FirstNationsStatusOption2,Non-status First Nations,2024-01-11T14:43:16.033,2024-01-11T14:43:16.140,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rv2KO1eyvZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,d6qK3QaKtde,,,,HSAccessOption1,None mentioned in file,2024-01-11T14:43:16.033,2024-01-11T14:43:16.140,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,gMDghjE8oKf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,FITDcsN04XB,,,,BC_5933808,Nooaitch 10,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,fnXMgFGUOpe,,,,TimeOption2,Noon/afternoon,2024-01-11T14:43:16.035,2024-01-11T14:43:16.196,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVqym6tnBZ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,bglRoGrhY78,,,,ON_3528052,Norfolk County,2024-01-11T14:44:35.593,2024-01-11T14:44:36.504,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,mpqN4qmgGbO,,,,MB_4608032,Norfolk-Treherne,2024-01-11T14:44:35.597,2024-01-11T14:44:36.594,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
